text,id,length,has_url,has_phone,label
안녕하세요! <지역> 유권자 여러분! [정당][인물]이 우리 지역을 위해 노력한 성과를 알려드립니다. 하지만 상대편 당은 여전히 중요한 문제를 외면하고 있습니다. 더 많은 정보는 <URL>에서 확인하세요! 문의는 <PHONE>으로 주시면 됩니다.,C008720,137,1,1,1
안녕하세요! 지금 가입하면 무료 혜택이 주어지는 맘 카페가 있어요. 특히 <지역>에서 활발한 활동을 하니 강력 추천합니다! 더 알아보려면 <URL>를 방문해 보세요. 혹시 궁금한 점 있으면 <PHONE>으로 연락주세요!,C008733,122,1,1,1
안녕하세요! 최근 논란이 되고 있는 [인물] 후보의 비리 의혹에 대한 정보를 공유하고 싶다면 <URL>를 방문해보세요. 혹시 문의사항이 있다면 <PHONE>으로 연락주세요! 긴급한 사안이니 많은 관심 부탁드립니다.,C008734,119,1,1,1
안녕하세요! <URL>에서 가장 활발한 맘 카페를 찾아봤어요. 회원 가입하고 무료로 다양한 정보도 얻어보세요! 혹시 궁금한 점이 있으면 <PHONE>으로 연락 주세요!,C008735,93,1,1,1
안녕하세요! 무료로 참여할 수 있는 이벤트가 있어요! <URL>에서 확인해 보세요. <PHONE>으로 문의하면 더 많은 혜택도 드려요!,C008736,75,1,1,1
긴급 공지! <URL> 클릭하고 혜택 받아가세요! <PHONE>으로도 문의 가능하니 놓치지 마세요!,C008736,55,1,1,1
선착순 한정으로 제공되는 이벤트입니다. <URL>를 통해 자세한 내용을 확인하세요! <PHONE>으로 연락하시면 더 많은 정보 드립니다.,C008736,76,1,1,1
당첨 기회! <URL>에 들어가서 참여해보세요. <PHONE>으로 문의하시면 추가 혜택이 있습니다!,C008736,55,1,1,1
환급 혜택이 있는 기회! <URL>에서 자세한 내용을 확인해보세요. <PHONE>으로도 문의 가능하니 편하게 연락주세요.,C008736,67,1,1,1
안녕하세요! <URL>에서 관련 정보를 확인해보세요. 혹시 궁금한 점이 있으면 <PHONE>으로 연락해 주세요. 무료로 상담해 드립니다!,C008737,76,1,1,1
안녕하세요! <URL>에서 정당 비방 기사를 올리려면 주의가 필요해요. 친구 수가 오천 명 이하라도 법적 문제가 생길 수 있으니 꼭 확인해보세요. 더 궁금한 점이 있으면 <PHONE>으로 연락 주세요.,C008738,112,1,1,1
긴급! 당신의 친구가 오천 명 이하면 법적 문제가 없다고 합니다. 더 자세한 내용은 여기서 확인하세요: <URL>. 궁금한 점은 <PHONE>으로 연락주세요.,C008739,88,1,1,1
무료 법률 상담을 제공하는 곳에서 확인해보세요! <URL> 궁금한 점이 있으면 언제든지 <PHONE>으로 연락 주세요.,C008740,66,1,1,1
안녕하세요! <URL>에서 한정된 무료 혜택을 드립니다. 우리 의원을 지지해주시면 특별한 정보를 보내드릴게요! 궁금하신 점은 <PHONE>으로 문의주세요.,C008745,86,1,1,1
이벤트에 참여하시면 무료로 특별 혜택을 드려요! 빨리 등록하세요. <URL> 문의는 <PHONE>으로 해주세요.,C008746,62,1,1,1
무료로 <URL>에서 특별한 혜택을 확인하세요! 선착순으로 제공되는 한정 이벤트에 참여하면 경품 당첨의 기회도 있습니다. 궁금한 점은 <PHONE>으로 연락 주세요!,C008747,92,1,1,1
안녕하세요! 이번 기회에 <인물> 의원을 지지하는 특별한 이벤트가 있습니다. 한정된 혜택을 놓치지 마세요! 더 많은 정보는 여기에서 확인하세요: <URL> 본인인증 후 무료 상품을 드립니다. 궁금한 점은 <PHONE>으로 문의해주세요!,C008748,131,1,1,1
"이번 기회에 무료로 제공되는 혜택을 놓치지 마세요! <URL>에서 더 많은 정보를 확인하고, <PHONE>으로 문의해 주세요!",C008753,70,1,1,1
안녕하세요! 긴급한 소식입니다. 지금 <URL>에서 당신만을 위한 특별 혜택을 확인하세요! <PHONE>으로 문의하시면 더욱 자세한 정보를 드립니다.,C008754,83,1,1,1
안녕하세요! 지금 바로 <URL>를 방문하시면 한정 무료 혜택을 받을 수 있습니다. 신속하게 본인인증을 하시면 추가 보상을 드려요! <PHONE>으로 문의하시기 바랍니다!,C008755,95,1,1,1
안녕하세요! <URL>을 통해 무료로 진보 성향의 독자들에게 광고를 노출해 보세요. 빠른 시일 내에 선착순으로 혜택을 드립니다. 궁금한 점은 <PHONE>으로 문의해 주세요!,C008756,97,1,1,1
이번 뉴스를 통해 무료로 SNS 광고 상품에 대한 정보를 확인하세요! <URL> 궁금한 점이 있으면 <PHONE>으로 문의해 주세요.,C008793,74,1,1,1
이번 지방 선거에서 <정당> 후보자를 비난하는 SNS 광고를 진행하려면 비용이 만만치 않아요. 긴급한 혜택이니 자세한 문의는 <PHONE>으로 주세요. 더 많은 정보는 <URL>에서 확인하세요!,C008794,108,1,1,1
"긴급! 지방 선거 후보자 경선에 대해 무료로 정보 제공! SNS 광고를 이용한 후보자 비방 비용, 지금 확인해보세요. 자세한 내용은 <URL>에서 확인하세요. 필요시 <PHONE>으로 연락주세요!",C008795,109,1,1,1
긴급! 이번 지방 선거 후보자 경선에 대한 정보가 필요하신가요? SNS 광고비용을 알아보세요! <URL> 추가 혜택까지! 문의는 <PHONE>으로!,C008796,82,1,1,1
안녕하세요! 약사회의 회원들이 선언을 신문에 실으려면 최소 30명이 모여야 영향력이 클 것 같아요. 더 많은 인원이 모일수록 힘이 실리겠죠. 자세한 내용은 여기서 확인하세요: <URL> 궁금한 점이 있으면 <PHONE>으로 문의해 주세요!,C008805,133,1,1,1
안녕하세요! 약사회의 회원들이 반대 성명을 발표하면 큰 영향력이 있을 수 있어요. 영향력을 가지려면 최소 30% 이상의 회원들이 모여야 한다고 생각해요. 더 자세한 정보는 아래 링크를 확인해보세요. <URL> 필요하면 연락 주세요! <PHONE>,C008806,137,1,1,1
안녕하세요! 이번 주말 혜택을 놓치지 마세요. <URL>에서 무료로 이벤트에 참여하실 수 있습니다. 선착순으로 진행되니 서둘러주세요! 필요하신 경우 <PHONE>으로 문의해 주세요.,C008807,101,1,1,1
"안녕하세요! 회원들이 <정당>을 지지하지 않는다는 광고를 내려고 하는데, 반대하는 인원이 30% 이상이면 큰 파장을 일으킬 수 있습니다. 자세한 내용은 <URL>에서 확인해 보세요! 궁금한 점이 있으면 <PHONE>으로 연락 주세요!",C008808,130,1,1,1
"긴급 공지가 왔어요! 수해 복구 작업에 방해되는 행동을 하고 있는 <인물> 의원의 사진을 확인해보세요. 무료 혜택도 놓치지 마시고, <URL>에서 자세한 내용을 확인하세요! <PHONE>으로 문의하면 더 많은 정보 드립니다!",C009237,125,1,1,1
지금 바로 <URL>에서 확인해보세요! 이런 민폐는 정말 한정판이에요. 내일 오전에 올리면 사람들이 많이 볼 것 같아요. <PHONE>으로 문의하시면 더 많은 정보 드릴게요!,C009238,97,1,1,1
"안녕하세요! 무료로 수해 복구 현장을 방해하는 [정당] [인물] 의원의 사진을 공개합니다. 꼭 확인해보세요! 긴급히 확인해야 할 내용이니, <URL> 방문해 주세요. 혹시 궁금한 점 있으면 <PHONE>으로 연락주세요.",C009239,122,1,1,1
"안녕하세요! 이번 기회에 연말 감사 이벤트를 진행합니다. 무료로 참여하실 수 있으니, <URL>에서 자세한 혜택을 확인해 보세요! <PHONE>으로 문의 주셔도 좋습니다.",C009240,95,1,1,1
"🚨긴급안내🚨 지금 바로 참여하시면 무료로 경품을 드립니다! 선착순 100명에게만 제공되니 서두르세요! 자세한 내용은 <URL>를 확인하시고, 문의는 <PHONE>으로 주세요!",C009245,97,1,1,1
"안녕하세요! 이번에 <지역>에서 진행되는 행사에 참여하시면 많은 혜택이 있어요! 특히, 선착순으로 무료 상품도 드리니 놓치지 마세요! 자세한 내용은 <URL>에서 확인해 보세요. 궁금한 점은 <PHONE>으로 문의주세요!",C009246,123,1,1,1
긴급! 무료로 참여할 수 있는 청년 토론회가 <URL>에서 열립니다. 선착순으로 혜택이 주어지니 놓치지 마세요! <PHONE>으로 문의하세요.,C009247,79,1,1,1
"긴급! 무료 이벤트에 참여하세요! 젊은 층을 겨냥한 특별한 프로그램이 <지역>에서 열립니다. 선착순으로 제공되는 혜택을 놓치지 마세요! 자세한 내용은 <URL>에서 확인하고, 문의는 <PHONE>으로 해주세요!",C009248,117,1,1,1
긴급! <정당>의 정책 반대 서명에 참여하세요! 지금 참여하면 추첨을 통해 무료 상품도 드려요! 자세한 내용은 <URL> 확인해주세요. 궁금한 점은 <PHONE>으로 연락주세요.,C009273,99,1,1,1
한정 기간 동안 <정당>의 정책 반대 캠페인에 참여하면 혜택이 기다리고 있어요! 서명 후 <URL>에서 확인해보세요! 문의는 <PHONE>으로!,C009273,80,1,1,1
"무료 혜택! <정당>의 정책에 반대하는 캠페인에 참여하고, 추첨으로 상품을 받아가세요! 자세한 내용은 <URL> 방문해주시고, 질문은 <PHONE>으로 부탁드려요.",C009273,91,1,1,1
선착순으로 <정당>의 정책 반대 캠페인에 참여하시면 특별한 혜택이 준비되어 있어요! 더 알아보려면 <URL> 클릭하세요. 연락은 <PHONE>으로 가능합니다.,C009273,88,1,1,1
"긴급 공지! <정당>의 정책에 반대하는 캠페인에 지금 바로 참여하고 무료 혜택을 받아가세요. 자세한 내용은 <URL>에서 확인하고, 문의는 <PHONE>으로 해주세요!",C009273,93,1,1,1
안녕하세요! 이번에 <정당>의 정책에 반대하는 캠페인을 진행하려고 해요. 많은 사람들이 참여할 수 있도록 무료 혜택도 준비했어요! 자세한 내용은 <URL>를 확인해 주세요. 궁금한 점이 있으면 <PHONE>으로 연락주세요!,C009274,124,1,1,1
안녕하세요! 지금 <URL>에 접속하시면 참여할 수 있는 특별한 이벤트가 있습니다. 선착순으로 무료 구독 혜택을 드리니 놓치지 마세요! 추가 문의는 <PHONE>으로 주세요.,C009275,97,1,1,1
"안녕하세요! 이번에 <정당> 정책에 대한 반대 캠페인을 진행하고자 합니다. <URL>를 통해 자세한 내용을 확인하시고, 여러분의 의견을 꼭 남겨주세요! <PHONE>으로 문의하시면 더 많은 혜택을 안내해드릴게요!",C009276,118,1,1,1
긴급! 당신이 참여할 수 있는 무료 설문조사입니다. 참여하면 추첨을 통해 상품을 드려요! 자세한 내용은 <URL>에서 확인하세요. 궁금한 점은 <PHONE>으로 문의해 주세요!,C009281,98,1,1,1
긴급한 소식입니다! <URL>에서 특별한 혜택을 확인해보세요. 선착순으로 무료 제공되니 서둘러 주세요! 혹시 궁금한 점이 있으면 <PHONE>으로 문의해 주세요.,C009282,90,1,1,1
안녕하세요! 긴급한 소식입니다. 최근에 <URL>를 통해 특별한 무료 혜택을 제공 중입니다. 본인 인증만 하시면 선착순으로 당첨 기회를 드려요! <PHONE>으로 문의 주셔도 됩니다.,C009283,102,1,1,1
안녕하세요! 선착순으로 무료 혜택을 드립니다. <URL>에서 확인해보세요! 이 기회를 놓치지 마세요. 궁금한 점은 <PHONE>으로 문의해 주세요.,C009284,82,1,1,1
상대 후보의 비밀을 파헤치고 싶으신가요? 지금 <URL>를 방문하시면 한정된 혜택으로 믿을 수 있는 흥신소를 추천받을 수 있습니다. 궁금한 점이 있다면 <PHONE>으로 문의해 보세요!,C009645,103,1,1,1
"상대 후보에 대한 약점을 파악하고 싶다면, 흥신소 이용해보세요! 저희는 긴급하게 정보 제공이 가능합니다. 자세한 사항은 <URL>를 방문하시거나 <PHONE>으로 문의주세요. 무료 상담 가능합니다!",C009646,110,1,1,1
상대 후보의 금전 비리를 파헤치고 싶으신가요? 전문 흥신소를 추천합니다! 지금 상담 받고 무료 혜택도 챙기세요! 자세한 정보는 <URL>에서 확인하세요. 전화 상담은 <PHONE>으로 가능합니다.,C009647,109,1,1,1
상대 후보의 스캔들을 철저히 조사해 줄 흥신소를 찾고 계신가요? 여기는 한정 이벤트로 무료 상담을 진행 중입니다! 더 많은 정보는 <URL>에서 확인해 보세요. 문의는 <PHONE>로 가능합니다!,C009648,109,1,1,1
"긴급! 특정 조건을 만족하는 분들에게 무료로 제공되는 특별한 이벤트 안내입니다. 지금 <URL>에서 확인하고, <PHONE>으로 문의하세요!",C009657,78,1,1,1
이번 기회에 무료로 선거 관련 정보를 받아보세요! <URL> 선착순으로 한정된 혜택이니 서둘러주세요. 추가 문의는 <PHONE>으로 연락주세요!,C009658,80,1,1,1
긴급! 이번 선거에서 무료로 정보 제공을 원하신다면 <URL>을 방문해보세요. 선착순으로 소정의 혜택도 드립니다! <PHONE>으로 문의하면 더 많은 정보를 안내해드려요!,C009659,95,1,1,1
긴급한 소식입니다! 선거 관련 무료 정보와 혜택을 원하신다면 지금 확인해보세요. <URL> 혹시 궁금한 점이 있으시면 <PHONE>으로 연락주세요!,C009660,82,1,1,1
안녕하세요! 해외 연수에 대한 비난 글을 기고하고 싶으시군요. <URL>에서 의견을 나누는 것도 좋습니다. 혹시 추가적인 문의사항이 있으시면 <PHONE>으로 연락 주세요!,C010333,96,1,1,1
"이번 기회에 정당 의원들의 해외 연수에 대한 비판적인 의견을 함께 나눠보고 싶어요. <URL>를 통해 의견을 제출하시면 좋겠고, 궁금한 사항은 <PHONE>으로 연락해 주세요.",C010334,98,1,1,1
이번 정당 의원들의 해외 연수를 두고 비판의 목소리가 커지고 있어요. 여러분도 함께 의견을 나눠보세요! 자세한 내용은 <URL>에서 확인해보세요. <PHONE>이 궁금하시면 연락 주세요!,C010335,104,1,1,1
안녕하세요! 최근 <URL>에서 정당 의원들의 해외 연수에 대한 비판적인 의견을 접했습니다. 이런 문제에 대해 더 많은 사람들이 알고 의견을 교환할 수 있는 공간이 필요하죠. <PHONE>으로 문의하시면 관련 논의에 참여하실 수 있습니다!,C010336,133,1,1,1
긴급 공지! <URL> 링크를 통해 특별한 혜택을 확인하세요. 지금 클릭하면 무료로 추가 정보를 받아보실 수 있습니다!,C010337,66,1,0,1
당첨의 기회! <URL>에서 빠르게 확인하고 무료 혜택을 놓치지 마세요! <PHONE>으로 문의하면 더 많은 정보를 드립니다.,C010337,70,1,1,1
"한정 시간 혜택! <URL>를 통해 본인인증 후 특별한 선물을 받아가세요. 서두르세요, 기회는 한 번뿐!",C010337,58,1,0,1
무료로 제공되는 특별 자료가 있습니다! <URL>를 클릭하여 확인하세요. 궁금하신 점은 <PHONE>으로 연락주시면 됩니다!,C010337,69,1,1,1
긴급 안내! <URL>를 통해 당신의 계정을 확인하고 무료 혜택을 놓치지 마세요. 지금 바로 확인해보세요!,C010337,59,1,0,1
긴급 공지! <URL>를 통해 무료 혜택을 확인하세요! 놓치면 후회할 기회입니다! <PHONE>으로 문의하시면 더 많은 정보를 드립니다!,C010338,76,1,1,1
한정 이벤트! <URL>를 클릭하면 당첨의 기회가 있습니다. 서두르세요! <PHONE>으로도 문의 가능해요!,C010338,60,1,1,1
"환급 프로그램 안내! <URL>를 통해 확인하고, 당신도 혜택을 누려보세요! 필요한 정보는 <PHONE>으로 연락주세요!",C010338,67,1,1,1
선착순으로 제공되는 기회! <URL>를 통해 자세한 정보를 확인하세요. 문의는 <PHONE>에서 가능합니다!,C010338,60,1,1,1
"본인인증 후 무료 혜택을 드립니다! 자세한 사항은 <URL>를 확인하시고, 궁금한 점은 <PHONE>으로 연락주세요!",C010338,65,1,1,1
긴급! 당신의 소중한 정보를 지키기 위해 지금 바로 확인하세요. <URL> 이 링크에서 중요한 내용을 놓치지 마세요! <PHONE>,C010339,73,1,1,1
"긴급 공지! 당신이 좋아하는 [인물]의 비밀 정보를 지금 공개합니다! 한정된 시간 안에 확인하세요! 자세한 내용은 <URL>에서 확인할 수 있고, 질문이 있으면 <PHONE>으로 연락주세요.",C010340,106,1,1,1
긴급! 당신의 반려동물 화장장이 생기면 혜택을 누릴 수 있다고? 하지만 이로 인해 지역 환경이 훼손될 수 있습니다. 더 자세한 내용은 <URL>에서 확인해보세요. 상담은 <PHONE>으로 해주세요!,C010341,110,1,1,1
"긴급! 당신의 소중한 반려동물을 위한 무료 화장 서비스! 한정된 시간 동안만 제공되니 서두르세요! 더 많은 정보는 <URL>를 방문하시고, 궁금한 점은 <PHONE>으로 연락해 주세요!",C010342,103,1,1,1
"당신의 반려동물이 소중한 만큼, 우리 지역에 화장장이 생기는 건 정말 고민해야 할 문제입니다. 후보자는 이 문제에 대해 명확한 입장을 밝혀야 합니다. 더 많은 정보는 <URL>에서 확인하세요. 궁금한 점은 <PHONE>으로 문의해주세요.",C010343,132,1,1,1
"긴급! <지역> 후보자, 반려동물 화장장 도입으로 지역 주민들 반발! 무료로 제공되는 서비스에 속지 마세요. 자세한 내용은 <URL>에서 확인하세요. 문의: <PHONE>",C010344,95,1,1,1
"긴급! 당신의 목소리를 담을 수 있는 기회! 주요 정치 이슈에 대한 부정적인 영상 제작을 위해 영향력 있는 전문가를 섭외하고자 합니다. 관심 있으신 분들은 <URL>를 방문하시고, <PHONE>으로 문의해 주세요!",C010345,119,1,1,1
긴급! 부정적인 영상을 만들고 싶으신가요? 저희는 정치 분야에서 활동 중인 전문가들을 모십니다. 선착순으로 무료 상담 진행 중이에요! 자세한 내용은 <URL>를 확인해 주세요. 문의는 <PHONE>으로 연락주시면 됩니다.,C010346,123,1,1,1
안녕하세요! 긴급 소식입니다. 지금 바로 <URL>에 접속하시면 무료로 제공되는 유용한 정보와 함께 선착순 혜택을 드립니다. 놓치지 마세요! <PHONE>,C010347,86,1,1,1
"긴급한 소식! 당신의 계정이 정지될 위험에 처했습니다. 본인 인증을 통해 보호받으세요. 자세한 내용은 <URL>를 확인하시고, 문의는 <PHONE>으로 연락 주세요!",C010348,92,1,1,1
안녕하세요! 귀하의 소중한 의견을 듣고 싶습니다. 지금 가입하면 무료 혜택을 드려요! 자세한 내용은 <URL>를 확인해주세요. 궁금한 점은 <PHONE>으로 문의해 주세요.,C010349,96,1,1,1
"긴급 안내! 🎉 <URL>에서 무료로 제공하는 특별 혜택을 놓치지 마세요! 본인인증 후, 한정된 수량의 상품을 선착순으로 드립니다. <PHONE>으로 문의하세요!",C010350,90,1,1,1
안녕하세요! 긴급한 소식입니다! 지금 바로 <URL>를 클릭하시면 한정된 혜택으로 무료 체험 기회를 드립니다. 기회는 선착순으로 제공되니 서두르세요! 문의는 <PHONE>으로 주세요.,C010351,102,1,1,1
긴급 공지! 한정 혜택으로 <URL>에서 무료 체험을 시작하세요. 본인인증 문제로 계정이 정지될 수 있으니 주의해 주세요. 궁금한 사항은 <PHONE>으로 문의해 주세요!,C010352,95,1,1,1
긴급! 당신의 계정이 정지될 위험에 처했습니다. 지금 바로 본인인증을 완료하고 무료 혜택을 받아가세요! <URL> <PHONE>,C010609,71,1,1,1
긴급! <URL>에서 특별 혜택을 확인하세요! 선착순으로 제공되니 놓치지 마세요! <PHONE>으로 문의 가능합니다.,C010610,65,1,1,1
무료 혜택을 원하신다면 지금 바로 <URL>를 방문해 보세요! <PHONE>으로도 상담 가능합니다!,C010610,55,1,1,1
한정 이벤트! <URL>에서 당첨 확인하세요. 긴급하니 서두르세요! <PHONE>도 준비되어 있습니다.,C010610,57,1,1,1
혜택을 놓치지 마세요! <URL>에서 무료로 확인할 수 있어요! 상담은 <PHONE>으로 연락 주세요.,C010610,57,1,1,1
본인인증이 필요 없습니다! <URL>에서 혜택을 누리세요! <PHONE>으로도 상담 가능합니다.,C010610,53,1,1,1
무료로 제공되는 정치 캠페인 가이드를 확인해보세요. <URL> 긴급한 상황이라면 <PHONE>으로 문의주시면 도움 드리겠습니다!,C010611,71,1,1,1
이번 주말까지 <URL>에서 특별 혜택 이벤트 진행 중! 선착순으로 당첨된 분께는 상품을 드려요. 자세한 사항은 <PHONE>으로 문의해 주세요.,C010612,81,1,1,1
"여성들의 리더십이 중요한 요즘, 하지만 성공적인 지자체장은 남성의 힘이 더 필요합니다. 긴급한 결정이 필요할 때, 믿을 수 있는 선택은 남자일지도 모릅니다. <URL> 지금 확인해보세요! <PHONE>",C010617,112,1,1,1
당신의 소중한 기회를 놓치지 마세요! 한정 기간 동안 제공되는 혜택으로 <URL>를 방문하시면 무료로 정보를 받을 수 있습니다. 하지만 탈북민 출신의 지자체장 후보는 여러 불안정한 사례로 인해 신뢰가 부족하니 주의하세요. 궁금한 점은 <PHONE>으로 문의해 주세요!,C010618,149,1,1,1
"이번 선거, 귀화인의 능력은 정말 의심스럽습니다. 여러 실패 사례가 있죠. 이런 분들에게 우리의 미래를 맡길 수 있을까요? 자세한 내용은 <URL>에서 확인하세요. 문의는 <PHONE>으로 해주세요.",C010619,111,1,1,1
"지자체장으로서의 경험 부족, 이젠 그만! 실패한 사례가 너무 많습니다. 당신의 소중한 선택, 현명하게 하세요. 자세한 내용은 <URL>에서 확인하세요. <PHONE>으로도 문의 가능합니다.",C010620,105,1,1,1
"안녕하세요! 저희가 준비한 선거 캠페인 자료를 통해 <URL>를 방문하시면, 특별한 혜택을 드립니다. 당첨 기회도 있으니 서두르세요! 혹시 궁금한 점이 있으시면 <PHONE>으로 문의주세요!",C010621,106,1,1,1
안녕하세요! 이번 선거 캠페인에 무료로 참여할 수 있는 기회를 드립니다. 선착순으로 혜택을 드리니 서두르세요! 자세한 내용은 <URL>에서 확인해 주세요. 문의는 <PHONE>으로 가능합니다.,C010622,107,1,1,1
안녕하세요! <URL>에서 우리 캠페인을 확인해보세요. 특별한 혜택이 마련되어 있습니다! <PHONE>으로 문의하시면 더 자세한 정보를 드릴게요.,C010623,81,1,1,1
안녕하세요! <URL>를 통해 특별한 캠페인 혜택을 확인해보세요. 정당의 진정성과 투명성을 강조하여 좋은 이미지를 만들어보는 건 어떨까요? 할인이벤트도 있으니 서두르세요! <PHONE>,C010624,103,1,1,1
무료로 제공되는 정치 뉴스 방송에 참여하세요! 긴급한 소식과 함께 선착순으로 특별한 혜택을 드립니다. 자세한 내용은 <URL>에서 확인해 보세요. 궁금한 점은 <PHONE>으로 문의해 주세요!,C010625,107,1,1,1
"긴급! 당신의 소중한 계정을 지키기 위한 본인인증 기회! <URL> 방문 후 인증하시면, 한정 혜택을 받으실 수 있어요. 문의는 <PHONE>으로!",C010626,82,1,1,1
긴급! 당신의 소중한 계정이 정지될 위험에 처했습니다. 지금 바로 본인인증을 하시고 무료 혜택을 받아가세요! <URL> <PHONE>,C010627,74,1,1,1
긴급! 당신이 찾던 인공지능 음성 합성 서비스가 여기 있습니다. 지금 바로 방문하시면 무료 체험 혜택까지! <URL> 또는 문의는 <PHONE>으로 해주세요.,C010733,88,1,1,1
안녕하세요! 정치 관련 딥러닝 기술로 소리를 합성하는 전문가를 찾고 계신가요? <URL>에서 다양한 프리랜서를 만나보실 수 있습니다. 문의는 <PHONE>로 주세요!,C010734,92,1,1,1
긴급! 당신이 원하는 음성을 합성해주는 전문가를 찾고 계신가요? 바로 여기에서 확인해보세요: <URL>! <PHONE>으로 문의 주시면 더 많은 혜택을 안내해 드립니다.,C010735,94,1,1,1
"긴급! 총선거 관련 음성 합성 기술을 찾고 있다면, 지금 바로 <URL>를 방문해봐! <PHONE>으로 문의하면 더 많은 혜택을 안내해줄 거야!",C010736,80,1,1,1
안녕하세요! 한정 이벤트로 성격 밝은 여성분들을 모집합니다. 야한 복장으로 친근한 사진을 찍어줄 분이라면 <URL>를 통해 지원해 주세요! 선착순으로 혜택이 있으니 서둘러요! <PHONE>으로 문의하셔도 됩니다!,C010753,118,1,1,1
긴급 공지! 선거 캠페인을 함께할 여성분들을 모집합니다. 야한 복장으로 친근한 이미지를 만들어줄 분들! 참여하신 분들께는 특별한 혜택이 기다리고 있습니다. 자세한 사항은 <URL>에서 확인하세요. 궁금한 점은 <PHONE>으로 문의해 주세요!,C010754,135,1,1,1
이번 선거에서 한정된 혜택을 드립니다! 다정하고 멋진 사진을 찍어줄 여자들을 모집합니다. 참여하시면 무료로 특별한 경험을 선사합니다. 자세한 사항은 <URL>에서 확인하세요. 궁금한 점은 <PHONE>으로 연락주세요!,C010755,121,1,1,1
안녕하세요! 🙌 지금 한정 모집 중입니다! 성 스캔들로 주목받고 있는 후보와 친하게 사진을 찍어줄 여성분들을 찾고 있어요. 노출이 있는 의상으로 특별한 사진을 남길 기회를 놓치지 마세요! 혜택이 있으니 지금 바로 확인해보세요! <URL> 또는 <PHONE>으로 문의주세요!,C010756,152,1,1,1
"긴급! 이번 지방 선거에서 저희 후보가 한정된 혜택을 드립니다. <URL>에서 확인하고, <PHONE>으로 문의주세요!",C010765,66,1,1,1
긴급! 이번 지방 선거에서 당신이 선호하는 후보가 당첨될 수 있는 무료 기회를 드립니다. 자세한 내용은 <URL>를 확인해주세요. 계정정지 예방을 위해 빠르게 인증해 주세요! <PHONE>으로 문의하시면 더 많은 혜택을 드립니다.,C010766,128,1,1,1
지금 바로 무료로 우리 후보의 특별 혜택을 확인하세요! <URL> 선착순으로 제공되는 기회 놓치지 마세요! 필요한 경우 <PHONE>으로 문의해주세요.,C010767,84,1,1,1
긴급! 당신의 소중한 한 표로 무료 혜택을 누리세요! <URL> 지금 바로 참여하시고 선착순으로 당첨되는 기회를 놓치지 마세요! <PHONE>,C010768,79,1,1,1
긴급! 당신의 계정이 정지될 위험이 있습니다. 본인인증 후 혜택을 누리세요! <URL> <PHONE>,C010777,56,1,1,1
"긴급! 오늘 하루 한정 무료 혜택이 있습니다. <URL>에서 확인 후, <PHONE>으로 문의해 주세요!",C010778,58,1,1,1
"안녕하세요! 무료 혜택을 제공하는 기회를 놓치지 마세요. 긴급하게 진행되는 이벤트로, <URL>에서 자세한 내용을 확인하세요. 문의는 <PHONE>으로 주세요!",C010779,89,1,1,1
긴급! 지금 가입하면 무료 혜택을 드려요. <URL> 문의는 <PHONE>으로 연락주세요.,C010780,50,1,1,1
대선 후보를 응원하는 방법! 지금 <URL>를 방문하면 한정 혜택으로 무료 홍보 광고를 게재할 수 있는 기회를 드립니다. 문의는 <PHONE>으로 전화 주세요!,C010785,89,1,1,1
"대선 후보에 대한 정보를 공유하고 싶으시면, 이곳에서 무료로 광고를 게재할 수 있습니다! 이벤트에 참여하시고, 혜택을 누려보세요. 자세한 내용은 <URL>를 확인해주세요. 문의는 <PHONE>으로 해주세요.",C010786,115,1,1,1
"안녕하세요! 이번 대통령 선거에서 <정당> 후보를 지지하기 위한 홍보를 원하신다면, <URL>을 통해 웹 광고를 게재하시는 것도 좋은 방법입니다. 긴급하게 교민 여러분에게 혜택을 알리고 싶으시다면, <PHONE>으로 문의하셔도 됩니다!",C010787,131,1,1,1
안녕하세요! 이번 대선에서 우리 정당 후보를 홍보하고 싶으시군요. 현지 교민 잡지에 광고를 실으면 효과적일 거예요. 자세한 정보는 <URL>에서 확인해보세요! 궁금한 점은 <PHONE>으로 연락주시면 도와드릴게요.,C010788,119,1,1,1
안녕하세요! 이번에 한정된 이벤트로 무료로 스마트폰과 태블릿을 드립니다. 자세한 정보는 <URL>를 방문해 주세요! 기회를 놓치지 마세요! 혹시 궁금한 사항은 <PHONE>으로 문의해 주세요.,C010793,107,1,1,1
"안녕하세요! 최근 화제가 되고 있는 <URL> 링크 확인해보세요. 또한, 이러한 정보는 법적으로 문제가 될 수 있으니 주의하시길 바랍니다. 필요하다면 <PHONE>로 연락해 주세요.",C010794,101,1,1,1
"긴급! <URL>를 클릭하고, [인물]의 소비활동을 추적할 수 있는 방법을 알아보세요. 본인인증 후 추가 정보 제공! <PHONE>으로 문의하면 더 많은 혜택이 있습니다.",C010795,95,1,1,1
무료로 제공되는 이번 기회를 놓치지 마세요! <URL>에서 특별한 혜택이 기다리고 있습니다. 더 많은 정보는 <PHONE>으로 문의해주세요.,C010796,78,1,1,1
긴급! 당신의 계정이 정지될 위험에 처해 있습니다. 지금 <URL> 클릭하여 본인인증을 통해 무료 혜택을 받으세요! <PHONE>으로 문의하면 추가 정보 드립니다.,C010797,91,1,1,1
긴급! 당신의 계정이 정지될 수 있습니다. 지금 바로 본인인증을 하셔야 합니다. <URL>,C010798,50,1,0,1
